0.055	-2.229	0.161	-0.576	1.366	-0.221	1.950	-0.122	-0.599	0.492	-0.667	-0.024	-0.985	1.552	-1.629	1.311	-1.668	0.923	-0.737	-0.433	0.164	1.297	-0.305	-0.116	-0.319	1.135	1.140	0.354	-0.018	1.349	0.276	1.666	0.114	-0.344	1.604	0.580	1.136	-0.347	0.011	0.082	0.833	0.259	-0.256	-1.512	0.797	0.381	0.768	1.042	1.021	0.766	0.660	-1.026	-0.151	0.642	0.912	-1.230	-0.221	0.657	-0.579	-0.898	0.991	0.121	1.022	-1.497	-0.552	0.733	0.506	-1.366	0.272	-1.445	-0.597	-0.378	0.161	0.892	1.945	-1.721	0.369	0.256	-0.085	0.785	0.655	-0.081	0.715	-1.105	-0.027	1.302	0.273	0.272	-0.299	1.111	0.802
-1.695	0.801	-0.213	-0.207	0.996	0.091	-0.114	0.579	0.912	-0.701	-0.629	-0.076	-0.805	0.689	-0.749	0.774	-1.805	1.974	-0.672	0.362	-0.977	-0.210	1.292	-0.002	0.206	-0.675	-0.027	1.652	-0.414	-1.018	0.157	-1.172	-0.828	-1.327	0.026	2.561	0.117	0.491	1.741	1.481	-0.060	0.161	-1.378	1.349	1.390	-1.127	-0.327	0.658	-0.616	-1.513	1.427	-0.418	0.388	0.261	1.108	-0.503	0.280	0.606	-0.277	-1.353	1.893	-0.565	-1.649	1.067	0.584	1.304	0.357	-1.863	1.111	2.128	1.424	-0.634	1.470	0.421	0.752	-1.366	-1.714	-1.600	-0.561	1.151	0.184	1.775	-0.895	-0.094	0.074	-0.393	0.148	-0.252	0.445	0.800	-0.987
0.001	-1.446	0.521	-0.889	-0.649	0.362	1.079	-0.340	0.601	-0.658	-0.406	-0.297	2.183	0.260	0.292	0.221	-0.289	0.371	0.072	0.975	0.655	0.842	0.541	-1.156	1.154	-1.780	-0.534	-1.156	-0.733	-0.641	-0.420	0.910	0.374	-0.120	0.503	-0.456	1.567	0.090	-1.466	0.283	-1.608	-0.577	0.998	0.107	0.893	0.111	1.347	0.729	-0.583	0.485	-0.092	-0.698	-0.700	-1.979	-0.793	-0.112	-0.129	-0.326	-0.043	1.228	0.822	-1.768	0.923	0.097	-1.229	-0.055	-0.189	0.600	-0.699	1.891	0.168	0.304	-1.807	0.718	0.869	1.078	-1.534	0.778	-1.049	-0.212	-0.967	-0.485	-0.791	0.149	0.598	-0.295	0.337	-0.164	1.271	0.733	-1.748
0.313	0.763	-0.278	-1.352	-0.622	-0.956	1.319	-0.815	1.992	0.708	-0.815	-0.758	0.576	-0.557	-1.528	-0.236	-1.298	-0.935	-0.403	-0.891	0.220	0.481	1.612	0.822	0.371	3.320	1.486	1.134	0.530	0.324	2.692	1.577	0.098	0.285	0.981	-1.439	-0.016	-0.135	-0.391	1.129	2.405	1.206	0.878	-1.459	0.478	1.299	-0.692	-0.567	-0.646	-0.214	0.469	-0.464	-0.498	-1.518	0.869	-0.176	-0.240	-1.409	-0.625	-0.573	0.542	0.636	-0.832	-0.016	-1.300	-2.174	-0.404	-0.437	-0.110	0.074	-1.272	-1.835	-0.514	0.697	-0.665	-0.629	-0.660	0.226	-0.116	0.539	2.427	1.111	0.651	-0.877	-1.301	0.408	1.244	-0.372	1.186	-3.052	0.318
2.042	0.396	0.002	-0.265	-0.045	0.103	-1.389	0.261	0.106	-0.457	0.587	-0.696	-1.344	-1.031	1.243	-0.011	-1.101	-0.143	0.640	-2.015	-0.836	0.537	-0.045	-0.862	-0.047	-0.460	0.490	-0.487	-0.568	-0.897	-1.172	-1.383	-0.338	0.521	-0.704	-0.216	1.421	-1.344	0.019	-0.779	2.733	-2.961	1.133	-0.603	0.125	-1.958	-1.167	-0.070	-0.021	-0.577	0.089	0.943	0.691	2.047	-0.232	-0.335	-0.746	0.012	1.061	0.507	-0.820	0.134	-0.821	0.345	-1.400	1.377	1.112	0.203	2.540	2.095	-1.487	1.038	-0.381	0.076	-0.118	-2.677	-1.240	1.611	1.245	-0.576	0.411	-0.752	0.855	-0.860	-0.776	0.441	0.000	-0.866	0.834	-1.982	0.142
-0.536	2.265	-0.807	-0.769	-0.385	0.150	0.585	-1.824	3.202	-0.843	-0.009	-1.189	-0.268	1.187	0.047	-0.741	0.820	-0.612	-0.398	0.919	0.491	-0.486	0.423	0.742	-0.697	0.424	-1.330	0.465	-0.901	-2.433	0.136	0.755	0.417	0.859	0.203	-0.244	-0.018	1.218	1.686	1.016	-0.497	-1.258	-0.247	0.722	0.788	-0.753	-1.988	-0.751	1.001	-0.873	1.401	0.621	-1.032	-0.005	-0.397	-0.319	0.220	0.176	0.660	0.268	-0.037	-0.836	1.840	0.786	-0.251	0.907	-0.716	-0.727	-1.160	-1.027	-0.807	1.526	0.758	0.554	0.173	-0.156	0.154	-0.575	0.731	-0.585	1.064	-0.067	1.328	1.457	0.046	0.047	1.672	0.323	0.396	1.581	0.040
0.195	0.936	-1.171	0.784	-0.706	2.170	1.833	-1.846	0.837	0.771	0.606	0.588	-0.994	0.163	-1.116	0.741	0.152	0.668	-0.534	0.091	-1.087	-0.625	-0.649	-0.123	-0.282	0.133	-0.818	-0.352	1.397	-1.148	2.370	-0.735	-1.318	-0.772	-0.111	-0.170	-0.737	0.037	0.880	-0.637	-1.085	-0.510	-0.264	0.224	0.425	1.175	0.530	1.605	-1.200	2.080	-0.434	-1.278	-0.141	-0.883	1.156	1.455	-0.616	0.909	0.798	-3.721	-0.074	1.217	-0.273	-0.836	0.879	-0.295	-0.426	-1.083	-0.082	-0.616	-0.802	1.110	-0.133	-0.317	-1.343	-0.694	-0.920	-0.956	-0.159	-0.111	0.282	0.261	0.588	-1.368	0.251	-0.110	1.044	-1.297	-0.866	0.070	-1.666
-0.371	1.093	0.810	1.302	-0.636	0.665	0.168	-0.026	-0.425	-1.527	1.034	0.911	-2.113	0.456	1.192	-1.495	0.136	-1.171	0.387	2.454	-1.121	-0.768	1.639	0.062	-1.245	0.806	-0.195	-0.378	0.766	-1.019	-0.432	-0.797	-0.072	1.885	-0.175	-1.269	0.876	1.368	0.059	-0.362	-0.025	0.431	0.636	0.056	-0.722	-1.139	0.229	0.944	-0.634	-1.198	-0.980	-0.568	-1.130	0.068	1.200	0.110	0.126	-3.120	-0.076	2.137	-0.701	0.176	1.130	-0.451	0.138	0.062	-0.104	0.612	-0.522	0.448	0.686	1.629	-0.474	0.021	0.551	-0.444	0.581	-1.335	-0.260	0.406	-0.760	-1.384	0.481	-0.040	-1.841	-0.744	0.844	-1.166	-0.373	1.777	-0.517
-0.123	-0.728	0.525	0.715	-0.234	2.167	1.383	0.901	-1.292	-0.520	-0.179	0.568	0.870	-0.799	0.109	-0.085	-0.195	0.799	0.886	-1.128	-0.500	0.635	0.660	0.910	1.224	0.290	0.249	0.085	0.461	-0.348	-0.566	-0.461	0.236	-0.367	-0.881	-0.071	0.561	-0.597	-0.077	1.412	-0.978	0.797	0.470	-0.158	1.630	0.054	-1.448	-1.104	-0.438	0.171	-1.724	0.064	-0.735	0.111	-0.264	-0.172	-0.332	-0.206	-0.602	1.643	-0.401	1.460	-0.626	0.395	-0.036	0.353	-1.171	0.316	-0.230	-0.472	-0.457	-0.971	1.702	-0.051	-2.057	-0.082	-1.311	1.531	-0.825	-0.174	1.066	-1.581	-0.151	-0.620	-0.233	-1.005	0.169	-0.087	-1.461	-1.682	0.763
-1.234	-0.371	0.486	0.870	-0.909	1.146	0.779	-2.036	2.148	1.490	-0.525	-0.654	-1.398	2.648	-2.658	0.579	1.150	0.394	-0.722	0.988	0.089	2.611	-0.702	-0.120	0.214	1.652	0.016	-0.461	0.973	0.057	-0.735	-1.774	0.143	-1.107	0.764	0.547	-0.253	-1.728	0.060	0.258	-1.982	-0.009	0.774	0.442	0.899	0.563	0.650	1.574	-0.447	-1.231	0.773	0.762	-0.465	0.088	-0.174	0.081	-0.054	0.615	0.607	-1.620	-1.081	-1.115	1.116	-0.615	-0.264	-0.286	-1.083	2.026	-0.520	-1.325	0.003	-0.214	0.124	0.126	-0.028	-0.021	0.130	0.255	-1.379	-0.214	1.277	-0.829	0.533	0.684	-1.743	0.567	1.188	-0.276	-1.062	1.431	1.198
0.033	-0.708	-0.580	-0.706	-0.367	-0.601	0.083	-1.073	0.782	-0.263	0.011	1.024	-0.032	-1.258	-0.102	-1.742	0.508	-0.639	-1.055	0.160	-0.413	1.676	-0.816	2.490	0.706	1.062	-0.736	-1.041	1.520	-0.530	-0.425	0.253	-0.871	-1.811	0.356	0.664	2.342	-0.861	-0.027	0.310	-0.202	2.312	-0.607	0.023	1.280	0.634	-0.447	1.210	1.928	0.857	1.573	0.342	2.203	1.138	-0.494	-0.333	1.337	-1.130	0.814	0.947	0.477	0.145	0.431	-2.399	-1.224	0.215	-0.769	1.178	0.341	1.474	2.700	-0.846	-0.166	0.616	0.182	-0.067	-0.969	0.658	0.403	-1.211	1.475	-1.219	-0.719	0.271	-1.133	0.166	1.077	0.397	-0.380	1.246	-0.493
0.607	0.385	-1.143	-0.181	1.454	-1.138	-0.675	-1.250	-0.628	-0.188	-0.133	-2.625	-0.648	0.960	0.123	1.149	-0.076	0.924	1.379	-0.151	-0.680	-0.771	-0.450	0.813	-1.146	0.955	0.409	-0.631	-1.174	1.952	1.636	-1.646	0.145	0.674	-0.755	1.660	-0.652	-0.774	1.785	0.844	-1.794	1.099	-0.363	0.916	0.233	0.055	0.144	0.715	0.944	0.358	0.261	2.300	0.027	1.343	1.536	0.855	0.221	-1.542	-0.626	0.737	-0.795	-0.879	1.332	0.012	0.304	-0.112	-0.080	-0.003	0.851	1.295	1.361	1.951	-0.494	0.369	-0.082	0.571	-0.576	-0.804	-1.498	-0.267	-0.334	0.643	0.433	-0.062	0.435	-0.199	0.798	-1.171	-1.925	0.349	-0.567
-0.793	-0.448	0.385	-0.484	-1.277	-1.108	0.973	-1.239	0.535	0.404	-1.719	1.037	-0.271	-0.128	0.455	-0.074	0.080	-2.064	0.707	0.173	-1.820	0.031	0.016	1.927	-0.461	-0.490	1.653	-1.159	0.630	-1.270	-0.773	0.897	-1.347	-0.320	-0.063	0.811	0.674	0.194	1.172	-0.253	0.509	-0.081	0.009	-0.172	-0.941	1.440	-0.024	1.052	0.823	-0.282	1.032	0.550	1.877	-0.006	-1.031	1.068	0.061	1.176	0.351	0.062	-0.400	-0.333	-0.389	-1.082	-2.744	-1.326	-1.113	-0.865	1.925	-0.509	0.232	-0.232	-0.001	2.141	-0.735	-0.803	1.141	-0.806	0.036	0.448	-1.561	-0.779	-0.170	-0.746	-0.837	-0.823	0.124	0.039	0.373	-0.159	-0.142
-0.169	-0.995	1.142	0.452	-1.216	-1.256	-0.627	-0.627	1.497	-1.067	0.845	-0.643	0.157	-0.815	1.985	-0.914	-1.090	-1.383	-0.470	1.506	-0.543	0.071	1.327	-1.334	-0.314	-0.792	0.827	-0.947	-0.938	-1.366	-0.605	0.458	-1.115	-0.536	0.023	-0.540	-0.070	-0.560	-0.073	-0.683	-0.465	-1.409	0.768	0.375	0.230	2.053	1.352	0.001	-1.117	0.857	0.848	-0.243	1.569	-0.340	-0.336	-0.310	1.088	0.654	-0.482	-1.540	0.250	-0.101	0.508	0.194	-0.483	-0.136	0.652	-0.370	-0.248	0.414	1.875	1.179	0.217	-0.257	0.810	0.957	0.700	-0.160	0.353	0.530	-0.564	1.258	1.228	0.900	0.654	-0.392	0.273	-1.769	0.175	0.325	-0.741
2.586	-0.838	0.212	0.357	-0.651	1.803	-0.469	-0.757	1.088	0.326	-0.209	-1.483	0.482	1.081	-0.410	1.371	-0.239	-0.719	-1.206	-0.939	-0.243	0.205	0.489	0.777	2.108	0.730	0.253	-0.646	-0.884	0.565	-1.798	0.761	-1.481	0.243	-0.982	-0.968	-0.649	0.573	0.565	-1.722	-0.910	0.302	-1.157	0.666	-0.549	0.018	0.147	0.252	-1.042	-0.970	2.386	2.046	-1.589	-1.720	0.311	0.149	0.238	0.123	-1.222	0.603	-0.179	0.548	-0.269	-0.673	0.479	0.573	0.282	-1.292	0.167	0.512	-1.420	-1.595	0.986	-0.362	-1.154	-1.450	-0.990	0.685	1.027	0.378	-1.725	-2.506	-1.985	0.110	-0.555	0.845	1.536	-0.457	-0.957	0.769	2.374
-0.556	-0.149	-0.514	-1.705	-0.637	-1.307	2.476	0.218	-0.139	0.072	-1.252	-0.890	-1.277	0.016	-0.464	-0.308	0.589	1.011	0.589	-0.698	0.622	-1.071	0.666	-0.081	0.231	-0.396	0.004	0.160	-0.146	-0.634	0.591	0.729	0.121	-0.756	-1.131	-1.762	-0.287	0.017	0.111	0.186	0.704	-2.431	-1.419	-1.358	-0.519	-0.572	-0.271	0.655	1.588	-2.064	-1.233	-0.029	-1.219	1.413	-1.795	2.038	-0.409	1.046	-1.975	2.143	-1.340	0.503	1.246	0.967	-0.486	-1.669	-0.761	-0.869	-0.452	1.632	-0.772	-0.024	0.883	-0.902	-0.854	2.079	0.732	-0.078	1.603	0.240	-0.206	0.016	-1.809	0.267	1.653	1.033	-0.619	-0.424	-0.022	-1.506	0.456
-1.824	-1.063	0.079	1.361	-0.796	-0.583	-0.272	0.859	-0.300	0.376	0.134	0.158	-0.798	-0.511	-1.483	1.681	-0.449	0.569	0.197	-0.420	-0.794	0.101	-1.318	0.286	0.801	0.143	0.485	-0.337	0.458	-0.599	1.063	0.385	0.106	-0.800	-1.575	-0.223	-0.565	-0.914	0.478	-0.216	1.668	0.389	0.228	-0.227	0.561	0.469	-0.217	2.526	0.222	0.148	2.544	1.627	0.789	-0.545	-0.353	0.985	-0.478	-0.535	-0.945	1.050	-1.247	-0.541	-0.060	-1.165	-1.224	-0.245	-0.733	0.569	-1.109	-1.316	0.449	-0.208	-0.758	-2.561	1.117	1.484	0.365	1.141	-0.512	-0.619	-1.027	0.708	-0.266	0.598	-0.010	0.610	-0.478	0.831	-1.449	0.552	0.107
-0.194	-1.142	0.811	-0.910	0.460	0.064	0.630	0.430	0.263	2.231	0.827	0.188	-0.491	1.043	-0.404	0.494	0.085	-0.619	-0.981	1.576	-0.476	-0.982	0.524	-0.394	-0.872	-1.766	0.296	0.149	-0.554	-0.677	-0.099	1.570	0.227	-0.430	-1.181	0.188	-0.226	0.993	0.828	0.925	-0.083	-0.667	1.350	-1.213	0.553	0.848	0.944	-2.202	-0.660	-1.705	-0.691	0.082	-0.459	-1.638	0.063	-0.806	-0.190	0.189	-0.385	1.438	0.726	1.143	-0.342	0.336	-0.890	0.487	1.893	0.443	-0.422	0.650	-0.924	0.356	-1.434	0.429	-0.898	0.781	-0.398	-1.108	-0.094	-0.271	0.340	-0.984	1.913	1.371	1.569	-0.505	0.327	0.872	1.192	-0.865	3.257
0.687	0.767	-1.069	-1.343	-0.103	-0.639	0.246	-0.357	-1.311	-0.793	1.838	1.220	-1.086	-1.398	-1.167	-0.660	-0.965	0.827	-1.796	2.190	-0.234	0.882	0.780	-0.742	-0.451	-2.154	-1.194	0.166	1.736	1.264	-0.379	-0.029	0.289	-0.357	0.927	1.185	-0.409	1.109	-0.931	-0.545	1.336	1.497	-1.833	-1.298	-1.394	0.702	0.249	-0.670	-0.617	-0.081	-0.317	-0.907	-1.550	0.002	-0.861	0.813	1.636	0.519	-1.357	2.539	-1.468	1.015	1.527	0.720	-0.767	-1.505	0.806	-0.258	-0.040	0.463	0.003	1.344	-0.421	0.055	-0.674	-1.639	1.394	-0.402	0.876	-1.297	-0.206	1.647	1.026	2.326	0.861	2.337	-0.819	0.228	0.386	-0.989	0.494
-2.209	0.485	1.406	-0.445	1.124	-0.966	0.138	0.791	1.651	0.265	2.050	-0.666	1.233	0.716	1.471	0.406	0.054	-0.275	1.852	-1.292	1.291	1.897	1.173	0.527	-1.135	0.907	-0.911	1.014	-1.070	0.556	0.045	0.232	0.337	-0.907	0.092	0.687	1.124	0.029	-0.158	0.298	-0.797	0.224	-0.706	-0.723	0.125	2.074	-0.849	-0.782	-1.108	-0.982	0.635	-0.371	-0.711	-0.180	0.307	-0.628	-0.258	0.596	0.165	-1.979	-0.986	-0.337	1.476	-1.719	1.374	0.116	-1.683	-1.129	1.522	0.847	-0.414	-0.725	-1.390	-0.434	0.146	-1.020	0.204	-2.259	1.254	0.145	1.143	1.701	0.799	0.610	0.161	0.147	-0.793	-1.094	0.517	0.024	-0.020
0.288	-0.395	1.814	0.412	-1.079	0.400	-0.936	1.017	-1.530	-0.826	-0.104	-0.145	0.526	0.219	-2.400	-0.403	-1.929	-1.580	0.268	-1.028	-0.814	0.537	-1.005	0.523	-0.235	-1.113	1.820	-1.099	0.244	-0.690	-1.722	-1.632	0.060	-0.969	0.383	-2.364	-2.081	-0.482	0.744	0.714	0.405	0.270	-0.209	0.452	1.983	0.058	0.453	-0.035	0.850	-0.490	0.940	-1.115	0.788	-0.554	-0.241	-0.744	-0.325	-0.416	-1.164	1.331	0.504	-0.867	1.139	0.448	-0.385	-0.376	1.373	-1.626	-0.493	-0.440	1.103	-0.947	-1.586	1.386	0.409	0.664	0.303	0.157	-1.695	0.253	-0.024	0.087	-0.531	-0.529	-0.060	-2.177	-0.881	-0.263	-2.339	0.041	-0.891
-0.474	-1.984	0.224	-1.663	-0.099	0.124	-0.182	-0.282	-1.451	-1.183	-0.225	-0.045	0.944	0.284	-0.282	1.556	-0.791	0.867	1.556	0.807	-0.315	1.279	0.226	-0.249	-1.538	1.502	-2.474	0.603	-1.094	1.216	-0.963	-1.544	0.863	-0.662	-1.167	0.985	-0.024	-0.288	-0.077	-0.257	1.514	0.936	0.242	-0.421	2.836	0.836	0.365	0.978	0.351	0.164	0.411	-0.299	-0.757	-1.052	0.379	0.223	0.401	-0.445	0.039	0.937	-0.472	0.327	0.467	0.909	-0.943	-0.917	0.235	0.193	2.142	-0.318	0.848	-2.960	1.254	-1.153	-0.538	-0.598	-0.166	0.037	-0.175	0.369	-1.118	0.168	-1.564	-1.910	-0.488	0.228	1.762	-0.629	0.366	0.999	1.592
-0.950	-1.608	-1.183	-0.993	0.786	-0.740	1.155	-2.332	-1.786	-0.024	0.450	-0.574	1.326	-0.538	-1.250	0.236	0.051	0.668	-1.302	1.305	-0.124	0.069	1.325	-0.426	-0.453	0.294	0.730	-1.413	0.390	1.078	-0.461	0.601	-0.811	0.021	-0.646	-1.676	0.021	-0.467	-0.437	0.713	-0.008	0.085	0.646	-1.364	-0.536	-0.979	-1.305	-0.931	-1.399	0.513	-0.557	0.369	-0.601	-1.043	0.141	0.084	0.729	0.004	-1.195	-0.202	0.868	0.868	2.239	0.311	-0.216	-0.218	1.203	0.854	0.112	-1.348	0.719	-1.091	0.358	-0.213	-0.482	1.419	-0.138	-0.856	-0.937	1.028	-1.157	-0.807	0.327	-0.295	0.326	-0.883	-1.470	0.617	0.268	-1.244	-0.667
-1.185	-2.316	0.383	0.621	1.181	-2.982	-0.163	0.559	0.985	-0.372	1.213	1.934	-0.314	-0.254	0.579	1.142	-0.616	0.808	-0.337	1.225	0.357	-0.366	-1.069	-1.684	-0.146	-0.405	-0.683	0.603	0.391	0.723	-1.030	2.229	-0.663	-0.764	1.167	1.115	0.206	0.598	1.363	-0.044	0.312	0.631	-1.205	0.030	1.733	0.465	2.854	1.712	0.365	0.476	-0.795	-1.732	-0.971	1.726	1.066	-0.297	-0.918	-1.102	1.458	-0.469	-0.510	-1.333	1.238	0.002	0.315	-1.299	-0.102	-0.645	0.021	0.765	0.881	0.955	-0.806	-0.005	0.692	1.018	0.588	0.131	0.485	0.907	-1.860	0.114	-1.071	0.670	0.103	0.580	-0.989	-0.293	-1.860	-0.255	0.560
